date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2022-05-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,5188,11.48
2022-05-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,183,0.4
2022-05-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,1300,2.88
2022-05-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,157,0.35
2022-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1769,3.91
2022-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,766.5,1.7
2022-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,SDG,23250,51.44
2022-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,3000,6.64
2022-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,3500,7.74
2022-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,6540,14.47
2022-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,250,0.55
2022-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,640,1.42
2022-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,1000,2.21
2022-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,1100,2.43
2022-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,220,0.49
2022-05-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,2120,4.69
2022-05-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,33250,73.56
2022-05-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1000,2.21
2022-05-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,2100,4.65
2022-05-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,5590,12.37
2022-05-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,400,0.88
2022-05-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,1714,3.79
2022-05-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,1440,3.19
2022-05-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,500,1.11
2022-05-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,2727,6.03
2022-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1462.5,3.24
2022-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,800,1.77
2022-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,cereals and tubers,Sorghum (food aid),249,3 KG,actual,Retail,SDG,733.33,1.62
2022-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,SDG,17500,38.72
2022-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,cereals and tubers,Wheat,84,90 KG,actual,Wholesale,SDG,52000,115.04
2022-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,2000,4.42
2022-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,4000,8.85
2022-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,1760,3.89
2022-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,300,0.66
2022-05-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,1500,3.32
2022-05-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,835.21,1.85
2022-05-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,cereals and tubers,Sorghum (food aid),249,3 KG,actual,Retail,SDG,835.21,1.85
2022-05-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,3000,6.64
2022-05-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,3140,6.95
2022-05-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,100,0.22
2022-05-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,612,1.35
2022-05-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,1540,3.41
2022-05-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,500,1.11
2022-05-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,713,1.58
2022-05-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,1780,3.94
2022-05-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,2633,5.83
2022-05-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,417,0.92
2022-05-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,583,1.29
2022-05-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,1350,2.99
2022-05-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,567,1.25
2022-05-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,2400,5.31
2022-05-15,White Nile,Kosti,Kosti,1032,13.17,32.67,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1512.5,3.35
2022-05-15,White Nile,Kosti,Kosti,1032,13.17,32.67,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,740.63,1.64
2022-05-15,White Nile,Kosti,Kosti,1032,13.17,32.67,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,2800,6.19
2022-05-15,White Nile,Kosti,Kosti,1032,13.17,32.67,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,3200,7.08
2022-05-15,White Nile,Kosti,Kosti,1032,13.17,32.67,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,220,0.49
2022-05-15,White Nile,Kosti,Kosti,1032,13.17,32.67,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,600,1.33
2022-05-15,White Nile,Kosti,Kosti,1032,13.17,32.67,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,1460,3.23
2022-06-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1750,3.08
2022-06-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1100,1.94
2022-06-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,cereals and tubers,Wheat flour,58,KG,actual,Retail,SDG,600,1.06
2022-06-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,2400,4.23
2022-06-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,5300,9.33
2022-06-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,650,1.14
2022-06-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,1667,2.93
2022-06-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,700,1.23
2022-06-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,2000,3.52
2022-06-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,cereals and tubers,Sorghum (food aid),249,3 KG,actual,Retail,SDG,625,1.1
2022-06-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1175,2.07
2022-06-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,2000,3.52
2022-06-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,2400,4.23
2022-06-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,6757,11.9
2022-06-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,300,0.53
2022-06-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,700,1.23
2022-06-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,500,0.88
2022-06-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,3409,6
2022-06-15,Gedaref,Al Gedaref Rural,El Gedarif,2580,14.04,35.38,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,SDG,19250,33.89
2022-06-15,Kassala,Kassala,Kassala,1031,15.46,36.4,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,2525,4.45
2022-06-15,Kassala,Kassala,Kassala,1031,15.46,36.4,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,663,1.17
2022-06-15,Kassala,Kassala,Kassala,1031,15.46,36.4,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,605,1.07
2022-06-15,Kassala,Kassala,Kassala,1031,15.46,36.4,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,1288,2.27
2022-06-15,Kassala,Kassala,Kassala,1031,15.46,36.4,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,288,0.51
2022-06-15,Kassala,Kassala,Kassala,1031,15.46,36.4,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,1350,2.38
2022-06-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,2260,3.98
2022-06-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,3500,6.16
2022-06-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,4300,7.57
2022-06-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,150,0.26
2022-06-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,non-food,Exchange rate (unofficial),473,USD/LCU,actual,Retail,SDG,570,1
2022-06-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,1790,3.15
2022-06-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,1020,1.8
2022-06-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,200,0.35
2022-06-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,2320,4.08
2022-06-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1656.25,2.92
2022-06-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1193.75,2.1
2022-06-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Sorghum (food aid),249,3 KG,actual,Retail,SDG,1168.75,2.06
2022-06-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,SDG,27000,47.54
2022-06-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Wheat,84,90 KG,actual,Wholesale,SDG,48000,84.51
2022-06-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Wheat flour,58,KG,actual,Retail,SDG,770,1.36
2022-06-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,2540,4.47
2022-06-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,3000,5.28
2022-06-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,4700,8.27
2022-06-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,400,0.7
2022-06-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,765,1.35
2022-06-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,1273,2.24
2022-06-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1791.5,3.15
2022-06-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,916.67,1.61
2022-06-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,2400,4.23
2022-06-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,2933,5.16
2022-06-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,5833,10.27
2022-06-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,700,1.23
2022-06-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,1300,2.29
2022-06-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,1467,2.58
2022-06-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,148,0.26
2022-06-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,1667,2.93
2022-06-15,Northern,Dongola,Dongola,2577,19.17,30.47,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,SDG,30000,52.82
2022-06-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1747,3.08
2022-06-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,46000,80.99
2022-06-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,791.5,1.39
2022-06-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Wheat flour,58,KG,actual,Retail,SDG,750,1.32
2022-06-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,3000,5.28
2022-06-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,200,0.35
2022-06-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,1000,1.76
2022-06-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,1000,1.76
2022-06-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,2240,3.94
2022-06-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1712.5,3.01
2022-06-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,45250,79.67
2022-06-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1175,2.07
2022-06-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,2800,4.93
2022-06-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,6757,11.9
2022-06-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,400,0.7
2022-06-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,700,1.23
2022-06-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,1714,3.02
2022-06-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,500,0.88
2022-06-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,3409,6
2022-06-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1625,2.86
2022-06-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,950,1.67
2022-06-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,cereals and tubers,Wheat,84,90 KG,actual,Wholesale,SDG,52000,91.55
2022-06-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,cereals and tubers,Wheat flour,58,KG,actual,Retail,SDG,900,1.58
2022-06-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,3000,5.28
2022-06-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,3200,5.63
2022-06-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,380,0.67
2022-06-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,700,1.23
2022-06-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,1200,2.11
2022-06-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,1680,2.96
2022-06-15,South Kordofan,Kadugli,Kadugli,1030,11.02,29.72,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,1500,2.64
2022-06-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1171.87,2.06
2022-06-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,946.69,1.67
2022-06-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,cereals and tubers,Sorghum (food aid),249,3 KG,actual,Retail,SDG,948.35,1.67
2022-06-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,cereals and tubers,Wheat flour,58,KG,actual,Retail,SDG,800,1.41
2022-06-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,3000,5.28
2022-06-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,5000,8.8
2022-06-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,100,0.18
2022-06-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,700,1.23
2022-06-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,1190,2.1
2022-06-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,500,0.88
2022-06-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,cereals and tubers,Wheat flour,58,KG,actual,Retail,SDG,783,1.38
2022-06-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,2067,3.64
2022-06-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,633,1.11
2022-06-15,West Kordofan,El Salam,El Fula,1823,11.73,28.36,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,500,0.88
2022-06-15,White Nile,Kosti,Kosti,1032,13.17,32.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,SDG,850,1.5
2022-06-15,White Nile,Kosti,Kosti,1032,13.17,32.67,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,2800,4.93
2022-06-15,White Nile,Kosti,Kosti,1032,13.17,32.67,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,5800,10.21
2022-06-15,White Nile,Kosti,Kosti,1032,13.17,32.67,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,300,0.53
2022-06-15,White Nile,Kosti,Kosti,1032,13.17,32.67,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,1960,3.45
2022-06-15,White Nile,Kosti,Kosti,1032,13.17,32.67,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,1460,2.57
2022-07-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1650,2.92
2022-07-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1075,1.9
2022-07-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,cereals and tubers,Wheat flour,58,KG,actual,Retail,SDG,700,1.24
2022-07-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,4000,7.08
2022-07-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,milk and dairy,Milk (powder),238,KG,actual,Retail,SDG,5800,10.26
2022-07-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,miscellaneous food,Sugar,97,KG,actual,Retail,SDG,670,1.19
2022-07-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,1540,2.72
2022-07-15,Blue Nile,Damazin,Damazin,1026,11.79,34.36,vegetables and fruits,Tomatoes (dried),413,KG,actual,Retail,SDG,3250,5.75
2022-07-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,991.25,1.75
2022-07-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,687.5,1.22
2022-07-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,2540,4.49
2022-07-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,SDG,2800,4.95
2022-07-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,miscellaneous food,Salt (iodised),334,KG,actual,Retail,SDG,250,0.44
2022-07-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,oil and fats,Oil (vegetable),96,L,actual,Retail,SDG,1220,2.16
2022-07-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,pulses and nuts,"Beans (fava, egyptian)",1178,KG,actual,Retail,SDG,1000,1.77
2022-07-15,Central Darfur,Zalingei,Zalingi,1824,12.9,23.48,vegetables and fruits,Onions,173,KG,actual,Retail,SDG,586,1.04
2022-07-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1950,3.45
2022-07-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1150,2.03
2022-07-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SDG,2000,3.54
